x	y	feature
2385.8892	3356.8828	Spag16
2386.1055	3333.9573	Spag16
2386.483	3216.8057	Spag16
2386.354	2912.206	Spag16
2386.8247	2953.8174	Spag16
2387.4055	3172.1157	Spag16
2387.3962	2969.3794	Spag16
2387.7263	3110.6802	Spag16
2388.6536	3175.1719	Spag16
2388.9128	3158.6536	Spag16
2388.7996	3332.8179	Spag16
2389.7097	3340.1943	Spag16
2389.9958	3222.9607	Spag16
2390.633	3124.341	Spag16
2391.3606	3115.3916	Spag16
2391.3838	2879.1	Spag16
2392.4236	3034.814	Spag16
2392.6948	3163.971	Spag16
2393.3115	3312.7095	Spag16
2393.0732	2876.5422	Spag16
2393.358	2915.8494	Spag16
2394.0825	3076.0583	Spag16
2395.4915	3323.4685	Spag16
2395.5876	3008.2046	Spag16
2396.1877	2975.855	Spag16
2396.893	3001.6904	Spag16
2397.4185	3082.7507	Spag16
2397.677	2957.8918	Spag16
2398.6836	2981.7263	Spag16
2398.4287	2836.0762	Spag16
2399.0664	2975.1323	Spag16
2399.8633	3101.0496	Spag16
2400.2832	3133.3418	Spag16
2400.0718	2915.7302	Spag16
2400.7646	2941.3398	Spag16
2401.358	2980.9973	Spag16
2401.671	3168.1042	Spag16
2401.0571	2835.5864	Spag16
2401.9553	3038.345	Spag16
2402.5737	3132.1494	Spag16
2402.4387	2961.679	Spag16
2401.8394	2831.7256	Spag16
2402.025	2820.6548	Spag16
2402.2844	2836.6167	Spag16
2403.5476	3003.8005	Spag16
2403.9358	3280.9316	Spag16
2404.1184	2969.1218	Spag16
2406.2559	2980.3457	Spag16
2406.0854	2912.0151	Spag16
2406.5503	2944.5134	Spag16
2407.1926	3004.8992	Spag16
2406.584	2817.9949	Spag16
2407.6665	3290.5503	Spag16
2407.8018	2967.5435	Spag16
2408.1956	3079.2234	Spag16
2407.6646	3417.8035	Spag16
2408.2585	2996.2625	Spag16
2408.194	2962.156	Spag16
2408.187	2908.827	Spag16
2410.3313	3094.0283	Spag16
2410.261	3000.724	Spag16
2410.2397	2992.805	Spag16
2411.0623	2942.8098	Spag16
2411.368	2946.2144	Spag16
2412.0845	2939.1975	Spag16
2412.6682	2942.4612	Spag16
2412.845	2944.4834	Spag16
2414.1667	3259.9092	Spag16
2415.8955	2903.1497	Spag16
2415.6775	2816.2776	Spag16
2417.5635	3001.8354	Spag16
2417.605	3270.5857	Spag16
2417.9448	3040.6843	Spag16
2417.365	2808.365	Spag16
2418.2603	3016.5557	Spag16
2417.936	2904.612	Spag16
2417.6387	2810.0593	Spag16
2417.784	2814.3606	Spag16
2418.9417	2952.0972	Spag16
2419.3176	2990.868	Spag16
2419.4692	2956.1692	Spag16
2420.616	2802.6648	Spag16
2422.4802	2978.1821	Spag16
2425.023	2980.497	Spag16
2425.2158	3259.8726	Spag16
2425.427	3244.789	Spag16
2427.7307	2902.5964	Spag16
2428.2336	2994.7742	Spag16
2429.4272	3074.7297	Spag16
2428.3296	2795.9863	Spag16
2429.5227	2995.2454	Spag16
2429.4868	2940.5408	Spag16
2429.8916	2943.1533	Spag16
2430.1538	2988.872	Spag16
2430.4128	3017.6013	Spag16
2430.8867	2870.9631	Spag16
2431.686	3017.1072	Spag16
2432.015	3225.6719	Spag16
2431.8364	2934.8179	Spag16
2432.1892	2880.504	Spag16
2433.777	3014.9182	Spag16
2433.996	2854.039	Spag16
2434.6902	2959.8433	Spag16
2435.0085	3214.518	Spag16
2434.5947	2918.7493	Spag16
2434.9805	2960.9902	Spag16
1822.1315	3324.3462	Nts
1830.9156	3316.6565	Nts
1837.1975	3314.0063	Nts
1843.898	3193.2673	Nts
1868.7614	3276.8745	Nts
1877.2168	3403.371	Nts
1879.0559	3411.9932	Nts
1888.7424	3316.33	Nts
1900.6246	3266.103	Nts
1901.4746	3233.294	Nts
1904.0797	3269.5889	Nts
1916.0769	3101.4587	Nts
1916.1544	3160.2812	Nts
1916.2834	3145.6516	Nts
1917.1309	3157.125	Nts
1918.1155	3152.0278	Nts
1919.2988	3324.1665	Nts
1919.0027	3157.9717	Nts
1919.8323	3325.4321	Nts
1929.517	3398.6433	Nts
1931.2207	3307.7234	Nts
1931.9625	3423.8047	Nts
1938.8848	3413.778	Nts
1942.0957	3204.5225	Nts
1944.8837	3327.7117	Nts
1947.4382	3331.5754	Nts
1947.8519	3337.9812	Nts
1949.5559	3390.0112	Nts
1950.5066	3327.8403	Nts
1950.8479	3335.5425	Nts
1951.2688	3328.9517	Nts
1953.4701	3329.4407	Nts
1953.4713	3156.4863	Nts
1957.5746	3329.8774	Nts
1961.539	3420.8804	Nts
1961.7273	3422.4817	Nts
1962.1118	2867.4575	Nts
1963.1105	3408.497	Nts
1963.2122	3283.4797	Nts
1964.3038	3415.4531	Nts
1966.47	3286.17	Nts
1967.1501	3289.525	Nts
1967.5027	3296.855	Nts
1968.2195	3285.5825	Nts
1968.184	3238.0254	Nts
1968.3961	3288.2012	Nts
1971.9324	3352.1016	Nts
1973.9409	3157.266	Nts
1974.8887	3307.2087	Nts
1979.2373	3075.2354	Nts
1980.7217	3298.8555	Nts
1981.0553	3186.8567	Nts
1982.071	3259.2144	Nts
1983.4377	3407.3757	Nts
1983.4806	3335.4822	Nts
1984.4075	3413.9487	Nts
1986.3162	3383.9934	Nts
1991.2148	3053.5415	Nts
1994.2262	3061.3394	Nts
1996.8906	3034.846	Nts
1997.1677	3057.3071	Nts
1998.447	3275.1724	Nts
2003.7135	3186.5806	Nts
2004.7203	3355.8525	Nts
2005.332	3348.5046	Nts
2005.9781	3344.412	Nts
2010.0247	3356.0852	Nts
2010.2375	3353.8052	Nts
2014.6803	3188.026	Nts
2018.0635	3102.551	Nts
2020.572	3472.9077	Nts
2023.7473	3327.191	Nts
2024.5618	3102.5283	Nts
2026.2522	3373.5781	Nts
2027.7324	3103.815	Nts
2039.4293	3250.023	Nts
2039.6598	3152.7983	Nts
2044.5563	3194.8347	Nts
2052.8809	3112.276	Nts
2054.7178	3264.6562	Nts
2056.9783	3168.1765	Nts
2057.6443	3167.067	Nts
2059.29	3174.6978	Nts
2059.593	3166.0789	Nts
2074.862	3239.0645	Nts
2075.1392	3049.3706	Nts
2075.1309	3226.4795	Nts
2084.8462	2982.6304	Nts
2087.6108	3311.2446	Nts
2087.6428	2991.0347	Nts
2089.101	2990.017	Nts
2090.0076	3237.4985	Nts
2090.5913	2989.9868	Nts
2092.349	3222.7217	Nts
2094.9565	2983.0896	Nts
2097.5166	2984.2788	Nts
2098.8677	2982.4827	Nts
2099.654	3033.835	Nts
2101.5981	3024.9675	Nts
2108.312	3409.593	Nts
2110.9177	3339.7166	Nts
2111.192	3337.8726	Nts
2111.3047	3340.768	Nts
2111.3774	3347.575	Nts
2111.3325	3349.0098	Nts
2111.3591	3338.484	Nts
2111.902	3350.552	Nts
2112.7742	3341.8835	Nts
2113.9285	3328.597	Nts
2122.5576	3172.823	Nts
2126.3887	3066.002	Nts
2126.4055	3187.6802	Nts
2126.79	3007.3813	Nts
2128.488	3002.5051	Nts
2129.1602	3003.754	Nts
2130.13	3006.086	Nts
2130.506	3006.669	Nts
2133.9773	3015.8997	Nts
2134.5396	3142.0815	Nts
2134.9927	3125.9282	Nts
2135.198	3380.4277	Nts
2135.6033	3077.8955	Nts
2137.529	3380.485	Nts
2137.626	3374.2195	Nts
2137.9116	3015.834	Nts
2138.806	3185.0894	Nts
2139.046	3018.3574	Nts
2139.2183	3375.364	Nts
2140.9236	2801.9746	Nts
2140.9473	3378.3274	Nts
2141.4753	2976.129	Nts
2141.4998	3380.7642	Nts
2141.6824	3002.1152	Nts
2141.7712	3116.3296	Nts
2142.1519	3119.237	Nts
2143.1829	3008.2168	Nts
2146.189	3226.4487	Nts
2146.2917	3048.6301	Nts
2146.6018	3006.6157	Nts
2147.0938	3226.452	Nts
2147.5576	3225.7922	Nts
2147.584	3132.0293	Nts
2147.9478	3131.2075	Nts
2148.639	3351.1843	Nts
2150.969	3227.2874	Nts
2151.084	3065.636	Nts
2150.9753	3066.81	Nts
2151.9265	3235.2117	Nts
2154.1777	3231.826	Nts
2154.5674	3370.2734	Nts
2156.198	3058.8008	Nts
2156.8125	3104.1384	Nts
2157.1152	3103.2976	Nts
2160.3188	3186.0234	Nts
2160.8252	3045.1777	Nts
2161.3108	3137.1448	Nts
2162.2866	3045.6775	Nts
2162.7505	3150.0347	Nts
2162.9695	3141.2788	Nts
2163.3132	3047.538	Nts
2163.4363	2994.1685	Nts
2165.5183	2997.4626	Nts
2166.752	2993.8003	Nts
2167.1177	2991.0566	Nts
2167.2407	3002.3723	Nts
2169.7454	2997.5334	Nts
2170.063	2906.7095	Nts
2170.1226	3003.2166	Nts
2170.4102	3000.479	Nts
2172.698	3083.0415	Nts
2173.6938	3054.6758	Nts
2173.7468	3246.0493	Nts
2174.7559	2875.4536	Nts
2175.9304	3083.5579	Nts
2176.0906	3058.3433	Nts
2176.8127	3184.4238	Nts
2176.9429	3049.103	Nts
2176.9475	3081.1848	Nts
2177.7593	3080.3394	Nts
2177.9377	3178.4937	Nts
2178.2876	3187.359	Nts
2178.6755	3171.3335	Nts
2178.9937	3061.6997	Nts
2179.372	3084.9175	Nts
2179.7986	3181.5122	Nts
2180.0833	3083.5469	Nts
2180.207	3186.2957	Nts
2180.7974	3166.6157	Nts
2181.0347	3185.8105	Nts
2181.4475	3119.178	Nts
2181.6675	3041.4438	Nts
2183.3203	3186.0083	Nts
2183.401	3033.85	Nts
2183.512	2879.7642	Nts
2183.5723	3171.634	Nts
2184.56	3113.2896	Nts
2184.5137	3170.5376	Nts
2184.8772	3179.904	Nts
2186.3916	2992.9778	Nts
2187.3713	3081.7095	Nts
2188.2302	2993.4937	Nts
2188.529	3032.9995	Nts
2188.6145	3034.3582	Nts
2188.9304	3246.1086	Nts
2190.7102	3090.1763	Nts
2191.4917	2981.7996	Nts
2191.7295	2980.8555	Nts
2192.782	2982.0535	Nts
2193.1968	3136.0217	Nts
2194.8074	3136.4385	Nts
2198.1553	2944.5144	Nts
2198.3872	3013.3826	Nts
2198.6152	2983.3035	Nts
2199.2007	3231.401	Nts
2206.3809	2969.969	Nts
2206.7505	3153.3606	Nts
2207.4443	3090.1238	Nts
2208.4546	3177.4106	Nts
2209.9368	3149.879	Nts
2210.509	3150.2358	Nts
2211.5503	3154.8225	Nts
2213.6772	3329.8794	Nts
2213.8174	3174.489	Nts
2213.8853	2819.105	Nts
2215.2046	3184.401	Nts
2222.3997	3115.1743	Nts
2226.538	2907.1697	Nts
2236.4963	3298.386	Nts
2241.2002	3186.9915	Nts
2241.8267	3178.1172	Nts
2243.9253	3176.8157	Nts
2246.0884	2951.5356	Nts
2247.4307	2843.4148	Nts
2248.6284	2944.897	Nts
2251.641	3088.6638	Nts
2256.9956	2821.2827	Nts
2258.3708	2872.4802	Nts
2259.3022	2896.8992	Nts
2259.4094	2968.3997	Nts
2260.5254	2977.9707	Nts
2261.52	3335.961	Nts
2262.186	2884.7317	Nts
2262.676	3195.2454	Nts
2262.784	3079.3333	Nts
2263.4624	3215.7986	Nts
2263.4954	3212.9675	Nts
2263.8633	2977.9226	Nts
2265.6929	3092.1816	Nts
2265.726	3070.773	Nts
2265.7974	2969.0906	Nts
2266.1736	2972.3743	Nts
2266.772	3123.5767	Nts
2267.4377	3122.39	Nts
2267.3958	2967.7544	Nts
2267.5923	3214.9944	Nts
2268.8442	2966.5027	Nts
2269.2168	3201.2527	Nts
2269.5547	2963.368	Nts
2270.0151	3079.706	Nts
2270.0312	2837.13	Nts
2270.859	2838.9626	Nts
2272.4194	2970.696	Nts
2273.779	3089.732	Nts
2278.4817	2873.561	Nts
2281.0293	2860.2598	Nts
2282.5903	3167.4385	Nts
2284.8452	3175.3052	Nts
2291.3374	2946.9875	Nts
2293.5933	2945.21	Nts
2303.5503	3233.2402	Nts
2304.2808	3229.5203	Nts
2305.4585	3240.4668	Nts
2305.6753	2921.8699	Nts
2312.0457	3292.392	Nts
2323.3635	3268.036	Nts
2325.4172	3106.4116	Nts
2328.0786	3252.4194	Nts
2328.3354	3027.3477	Nts
2328.4546	3122.226	Nts
2328.8855	3093.6003	Nts
2329.5051	3096.6667	Nts
2330.764	3087.162	Nts
2331.017	3094.8433	Nts
2331.6765	3137.5938	Nts
2332.3228	3134.2854	Nts
2332.8516	3088.2522	Nts
2333.4006	3012.2107	Nts
2333.9094	3121.1501	Nts
2334.314	3118.889	Nts
2335.734	3093.292	Nts
2337.0383	3139.472	Nts
2340.0103	3014.077	Nts
2340.1685	3008.6274	Nts
2340.3813	3145.0388	Nts
2340.4343	3111.273	Nts
2342.2847	3114.303	Nts
2343.8794	3112.069	Nts
2344.4312	3265.3237	Nts
2344.504	3112.9028	Nts
2365.728	3157.5146	Nts
1819.8943	3324.9597	Nts
1821.3024	3496.525	Nts
1821.9674	3481.5715	Nts
1826.4756	3443.3901	Nts
1827.5205	3315.9895	Nts
1837.0826	3395.1926	Nts
1839.017	3476.127	Nts
1839.3492	3475.0874	Nts
1846.3743	3388.9114	Nts
1846.1761	3341.5513	Nts
1849.8959	3197.2659	Nts
1853.5393	3222.192	Nts
1877.8728	3384.8523	Nts
1878.9955	3402.8071	Nts
1880.5343	3403.7285	Nts
1880.8041	3268.7703	Nts
1881.5642	3416.1726	Nts
1886.0562	3513.4355	Nts
1886.39	3514.9985	Nts
1895.0461	3518.5283	Nts
1898.2719	3366.8113	Nts
1899.8661	3270.2263	Nts
1902.393	3363.273	Nts
1907.647	3271.145	Nts
1908.6046	3249.1458	Nts
1910.3573	3249.0684	Nts
1911.1257	3248.6843	Nts
1914.1484	3161.711	Nts
1916.7465	3127.2832	Nts
1920.1508	3156.2178	Nts
1920.2112	3149.1677	Nts
1920.6624	3146.0642	Nts
1924.9463	3423.0989	Nts
1924.7155	3155.2002	Nts
1925.366	3323.112	Nts
1926.0137	3396.2234	Nts
1927.8402	3391.0688	Nts
1928.3195	3392.8164	Nts
1940.0027	3412.7336	Nts
1943.1702	3387.9038	Nts
1944.4398	3373.6572	Nts
1946.6813	3336.9597	Nts
1947.2095	3330.3462	Nts
1948.749	3392.6602	Nts
1950.5391	3334.6157	Nts
1950.7317	3329.7598	Nts
1952.2256	3331.941	Nts
1956.4031	3140.2144	Nts
1957.4902	3422.6	Nts
1959.249	3421.511	Nts
1958.8069	3080.893	Nts
1959.9563	3414.6216	Nts
1960.9907	3319.4915	Nts
1960.9401	3142.5498	Nts
1962.3308	3421.8364	Nts
1962.782	3412.9165	Nts
1963.3848	3410.7036	Nts
1963.6514	2866.5793	Nts
1963.9531	2865.2573	Nts
1964.0557	3284.1248	Nts
1964.7997	3412.5037	Nts
1965.3358	3412.069	Nts
1966.3833	3416.5984	Nts
1966.2548	3237.267	Nts
1966.916	2861.5645	Nts
1969.7574	2857.937	Nts
1970.698	3150.3628	Nts
1971.5022	3389.3406	Nts
1971.7219	3356.2915	Nts
1972.3796	3191.851	Nts
1973.1631	3393.5034	Nts
1974.018	3146.879	Nts
1976.6396	3484.11	Nts
1977.8032	3290.4167	Nts
1978.7761	3213.1433	Nts
1980.9056	3452.7512	Nts
1980.1514	3076.0938	Nts
1980.5898	3261.0315	Nts
1982.9521	3403.3706	Nts
1984.605	3415.6946	Nts
1984.7183	3409.9536	Nts
1985.3047	3420.591	Nts
1984.7651	3177.2	Nts
1985.9586	3419.1008	Nts
1990.0513	3514.099	Nts
1992.263	2789.509	Nts
1993.9957	3052.7876	Nts
1996.6211	3026.813	Nts
1996.8715	3053.9375	Nts
1998.0273	3294.0881	Nts
2002.179	3440.2512	Nts
2003.5074	3478.5718	Nts
2004.2897	3195.5935	Nts
2015.9382	3307.3157	Nts
2018.8037	3290.4897	Nts
2020.2699	3307.5044	Nts
2024.5989	3303.4487	Nts
2026.2991	3105.0442	Nts
2031.9043	3380.2043	Nts
2031.8916	3259.53	Nts
2034.7916	3256.3042	Nts
2036.6357	3318.304	Nts
2053.0623	3426.8691	Nts
2055.2131	3266.1714	Nts
2056.7622	3171.8774	Nts
2059.48	3105.3577	Nts
2062.9722	3349.918	Nts
2066.9968	3188.491	Nts
2070.888	3197.5938	Nts
2071.894	3220.4075	Nts
2072.535	3422.893	Nts
2073.0588	3043.671	Nts
2074.072	3224.581	Nts
2074.083	3107.417	Nts
2081.3057	3049.143	Nts
2086.4153	2988.0957	Nts
2087.9658	3313.1196	Nts
2091.481	2991.0554	Nts
2097.3047	2979.2966	Nts
2104.1694	2892.5884	Nts
2109.8735	3345.17	Nts
2111.6873	2991.4094	Nts
2113.3237	3000.038	Nts
2114.4858	2861.8254	Nts
2115.4536	3008.416	Nts
2121.3755	3390.3442	Nts
2123.0557	3008.892	Nts
2124.4082	3003.8328	Nts
2126.0544	3000.4001	Nts
2128.6511	3006.086	Nts
2128.871	2998.328	Nts
2129.4182	3004.7756	Nts
2129.6047	3013.062	Nts
2132.2778	3280.1587	Nts
2135.0667	3021.1372	Nts
2135.373	3014.3716	Nts
2135.9448	3252.7668	Nts
2136.5796	3381.33	Nts
2136.8982	3118.8855	Nts
2137.4617	3382.7104	Nts
2137.9302	2972.9363	Nts
2138.3638	3006.016	Nts
2139.2964	3379.9492	Nts
2139.3403	3371.1794	Nts
2139.707	3380.688	Nts
2140.0332	3240.4817	Nts
2140.5217	3378.785	Nts
2141.0334	3372.8423	Nts
2141.4902	3373.892	Nts
2142.1753	3008.9172	Nts
2142.579	3384.931	Nts
2142.7656	3363.8647	Nts
2143.999	3376.7507	Nts
2144.792	3015.825	Nts
2145.9568	3369.8423	Nts
2148.0813	3224.368	Nts
2154.5454	3062.596	Nts
2154.6055	3229.2444	Nts
2155.6304	3060.6614	Nts
2159.6743	2941.1196	Nts
2161.5015	3011.376	Nts
2162.65	3000.6755	Nts
2163.565	3042.1616	Nts
2164.499	3047.0132	Nts
2166.7896	3000.0464	Nts
2167.0334	2897.1902	Nts
2167.6821	3001.3108	Nts
2167.772	2895.4773	Nts
2168.1455	3006.5198	Nts
2168.5144	2989.8362	Nts
2169.3352	3044.9946	Nts
2172.4329	3060.4968	Nts
2172.9558	3059.5317	Nts
2173.0435	3089.6653	Nts
2173.7751	3065.6484	Nts
2175.2515	3056.69	Nts
2176.112	3054.4856	Nts
2177.229	3176.443	Nts
2177.4526	3079.147	Nts
2178.9663	3049.5972	Nts
2179.5918	3282.444	Nts
2180.7285	3186.3293	Nts
2180.7468	3178.2917	Nts
2181.2134	3177.3472	Nts
2182.9355	3172.1357	Nts
2183.2524	3178.7827	Nts
2184.604	3173.4116	Nts
2185.7227	2870.7117	Nts
2186.1626	2868.1934	Nts
2186.9766	2912.964	Nts
2187.2854	3039.5112	Nts
2187.9204	2988.5347	Nts
2189.1003	2982.2363	Nts
2189.2388	2989.6296	Nts
2189.3208	3039.6543	Nts
2189.4731	2980.8853	Nts
2192.8604	2970.268	Nts
2193.0825	2988.7583	Nts
2193.5593	2981.6667	Nts
2198.4534	2958.5947	Nts
2199.5168	3061.3745	Nts
2200.4478	3138.8462	Nts
2205.0242	2974.6484	Nts
2208.8333	3148.9326	Nts
2211.2534	3182.939	Nts
2211.4956	3148.6445	Nts
2212.3296	3149.8257	Nts
2212.4812	3154.4756	Nts
2213.6538	3194.9	Nts
2214.5964	3155.774	Nts
2215.354	3188.478	Nts
2216.309	3014.1497	Nts
2224.0945	3327.936	Nts
2225.587	3111.913	Nts
2241.0542	3178.644	Nts
2243.8418	2986.8174	Nts
2244.2185	2944.8303	Nts
2244.7222	2947.8992	Nts
2245.3423	3241.1284	Nts
2252.8228	2879.0698	Nts
2254.5078	3193.8508	Nts
2255.9653	3360.6746	Nts
2256.625	3174.3164	Nts
2257.6567	2886.6255	Nts
2257.9167	3132.4937	Nts
2259.184	2888.8438	Nts
2260.785	2884.2437	Nts
2260.751	2818.6401	Nts
2261.0305	2880.5376	Nts
2262.1753	2969.5044	Nts
2263.713	3080.478	Nts
2265.3296	2968.2952	Nts
2265.9617	2973.0977	Nts
2267.3347	2827.0945	Nts
2268.468	2968.5437	Nts
2269.5654	3202.0454	Nts
2270.0786	2974.8364	Nts
2272.1536	3085.2688	Nts
2278.1826	3161.7253	Nts
2278.229	3164.1611	Nts
2279.3684	2860.062	Nts
2279.8413	2860.8093	Nts
2280.3318	3158.683	Nts
2280.9844	2862.1067	Nts
2281.478	2853.7363	Nts
2296.7979	2905.9385	Nts
2297.5955	3298.25	Nts
2314.512	3290.1667	Nts
2317.2034	3283.7095	Nts
2318.8044	3005.83	Nts
2323.2354	3245.9253	Nts
2325.2932	3137.7773	Nts
2327.6804	3092.7224	Nts
2328.4766	3202.3743	Nts
2328.6526	3121.4258	Nts
2331.7803	3092.0679	Nts
2332.6423	3122.9255	Nts
2332.703	3106.2192	Nts
2332.7947	3115.8062	Nts
2332.6902	3135.5964	Nts
2332.7905	3089.67	Nts
2333.0981	3107.188	Nts
2333.1182	3140.4688	Nts
2333.1472	3091.1472	Nts
2333.8464	3133.2732	Nts
2333.7097	3011.1885	Nts
2336.761	3111.5525	Nts
2336.806	3136.0454	Nts
2337.117	3126.9268	Nts
2337.9487	3128.2004	Nts
2340.6892	3151.9678	Nts
2342.2874	3109.0974	Nts
2345.9355	3126.459	Nts
2367.0107	2795.7551	Nts
1866.9473	3284.843	Spag16
2091.4907	3071.8872	Spag16
2092.9438	2880.3677	Spag16
2102.8635	3185.5674	Trp73
2134.0652	2808.5483	Trp73
2188.2705	3339.812	Spag16
2208.231	3516.142	Trp73
2250.7363	3522.8538	Spag16
2280.2957	3508.1062	Trp73
2284.4683	2835.8467	Spag16
2284.9202	2757.6455	Spag16
2287.037	3495.6047	Spag16
2287.9497	3480.4504	Trp73
2296.4517	3515.5852	Spag16
2296.6228	3480.8855	Spag16
2299.226	3514.395	Spag16
2309.9456	3432.4895	Spag16
2314.856	3429.6118	Spag16
2316.3308	3449.1653	Spag16
2317.0454	3378.5015	Trp73
2318.4304	3451.5405	Trp73
2320.0063	3381.0469	Spag16
2319.5317	3519.6711	Spag16
2321.1077	3517.8274	Spag16
2321.5476	3431.0532	Trp73
2329.4692	3487.002	Trp73
2330.6216	3480.183	Spag16
2335.2515	3156.3838	Spag16
2337.4146	3156.3115	Spag16
2337.6235	3285.7163	Trp73
2337.2568	3463.5967	Trp73
2338.6694	3458.722	Trp73
2340.4954	3444.6833	Spag16
2342.2764	3300.0786	Trp73
2342.235	2848.3687	Spag16
2344.7397	3156.2712	Trp73
2346.5264	3308.9597	Spag16
2347.216	3294.677	Trp73
2348.048	3233.476	Spag16
2348.2861	3398.38	Trp73
2349.0752	3226.3706	Trp73
2349.6375	2996.3909	Spag16
2349.5503	3321.3203	Spag16
2349.7056	3289.6963	Trp73
2351.0056	2923.7856	Trp73
2351.702	2914.9858	Spag16
2352.4956	3377.4075	Spag16
2352.9253	2929.9097	Spag16
2353.5513	3077.3347	Spag16
2353.6372	3050.7153	Spag16
2354.352	3017.8037	Spag16
2354.4883	3016.6973	Spag16
2355.0625	3178.4722	Trp73
2355.0686	2912.927	Spag16
2356.3403	3308.263	Spag16
2357.1267	3413.5342	Trp73
2358.7031	3022.175	Spag16
2358.3042	3409.007	Spag16
2359.0461	2928.6145	Spag16
2358.8457	3410.8157	Spag16
2359.8118	3044.6743	Spag16
2359.7344	2923.022	Spag16
2360.2144	3306.4175	Spag16
2361.0215	3065.8862	Spag16
2361.9536	3038.6477	Spag16
2361.8843	3361.9746	Spag16
2363.1821	3035.943	Spag16
2363.7344	3102.8855	Spag16
2363.8672	3063.154	Spag16
2364.856	3293.2593	Spag16
2364.915	3388.3215	Spag16
2365.5222	3192.781	Trp73
2367.6392	3196.3347	Trp73
2368.6235	3150.2998	Spag16
2368.983	3366.4536	Trp73
2370.567	3376.2024	Trp73
2371.194	3329.6733	Spag16
2371.607	3191.8384	Spag16
2371.507	3380.8716	Spag16
2372.9014	3161.4055	Trp73
2375.4106	3300.418	Spag16
2376.6394	3071.9324	Spag16
2377.7231	2986.059	Spag16
2377.7986	2979.3618	Spag16
2378.0298	2938.5063	Spag16
2378.76	3170.53	Trp73
2379.2468	3057.4907	Spag16
2379.255	3176.5676	Trp73
2380.0947	3043.575	Spag16
2383.787	3048.9998	Spag16
2385.3333	2972.5623	Spag16
2385.964	3272.6492	Spag16
2386.0547	3277.3567	Spag16
2386.6897	2994.7625	Spag16
2387.1362	3347.782	Trp73
2387.693	3072.508	Trp73
2387.9402	3240.0393	Spag16
2388.835	2950.9258	Spag16
2389.1006	3169.0264	Spag16
2390.042	3153.2034	Trp73
2390.2188	3127.8286	Trp73
2389.7402	2856.753	Trp73
2390.815	2977.537	Spag16
2391.2964	3171.9302	Spag16
2391.6765	3111.3936	Spag16
2391.4675	2971.4229	Spag16
2392.3342	3222.965	Spag16
2392.5913	3175.6792	Spag16
2392.6768	3310.0535	Spag16
2393.627	2870.97	Spag16
2394.333	3075.1965	Spag16
2394.8777	3147.3032	Spag16
2395.1887	3170.9958	Spag16
2394.6484	2843.5151	Trp73
2397.882	3295.3074	Spag16
2399.2332	2978.7793	Spag16
2398.6658	2811.7302	Spag16
2400.3813	3136.6416	Spag16
2401.11	2980.8423	Spag16
2402.592	3112.961	Trp73
2402.4075	3288.0874	Trp73
2404.5903	3044.538	Spag16
2405.113	3273.1592	Trp73
2405.5579	3147.7979	Trp73
2407.2231	3289.8093	Spag16
2407.768	3078.0242	Spag16
2414.6714	3077.0771	Trp73
2414.7603	3058.3801	Spag16
2414.2017	2812.0354	Spag16
2417.5874	3030.2803	Spag16
2417.9988	3000.7568	Spag16
2419.9714	2985.1096	Spag16
2430.067	3225.6392	Spag16
2430.2917	2997.5996	Trp73
2433.528	2863.2612	Trp73
2435.188	3233.1453	Trp73
2436.006	3222.933	Trp73
1847.1158	2970.582	Ebf3
1849.4993	3430.8914	Ebf3
1851.7891	2770.1504	Ebf3
1851.8923	3322.5398	Ebf3
1878.4115	3112.004	Ebf3
1943.609	3323.325	Ebf3
1956.8314	3041.1245	Ebf3
1960.6807	2935.8838	Ebf3
1972.8167	3018.8135	Ebf3
1997.8851	2979.0024	Ebf3
2020.241	3151.3572	Ebf3
2046.7837	3500.884	Ebf3
2057.337	3347.657	Ebf3
2062.125	3300.7202	Ebf3
2081.4214	2862.2812	Ebf3
2091.5696	2919.5913	Ebf3
2098.035	3392.2988	Ebf3
2111.6626	2714.0762	Ebf3
2152.7065	2824.816	Ebf3
2175.601	2909.1187	Ebf3
2177.6758	3263.2366	Ebf3
2181.658	3410.729	Ebf3
2193.1206	3340.4568	Ebf3
2226.5906	2761.2065	Ebf3
2246.7168	2656.248	Ebf3
2252.655	3043.8442	Ebf3
2263.1147	3243.7183	Ebf3
2265.6458	3456.6616	Ebf3
2274.0195	3308.0586	Ebf3
2279.0122	3277.5781	Ebf3
2279.405	3029.5835	Ebf3
2280.6313	3047.3398	Ebf3
2294.8394	2901.3237	Ebf3
2305.0994	2697.498	Ebf3
2332.1216	2996.1562	Ebf3
2333.5876	2730.5325	Ebf3
2336.7563	2752.525	Ebf3
2340.2563	3029.9805	Ebf3
2343.732	2778.025	Ebf3
2349.2698	3210.4055	Ebf3
2350.5493	3036.0767	Ebf3
2353.112	3206.8713	Ebf3
2356.8655	2701.7725	Ebf3
2361.1602	3182.6294	Ebf3
2385.2231	3056.2114	Ebf3
2384.4424	2800.629	Ebf3
2391.3225	3139.7825	Ebf3
2395.898	3485.3796	Ebf3
2406.2124	2995.372	Ebf3
2407.3245	2996.4346	Ebf3
2412.67	3413.1343	Ebf3
2418.7476	2686.9272	Ebf3
2422.1543	2777.9731	Ebf3
1834.3987	3436.5254	Ano1
1835.6019	2824.1406	Ano1
1847.949	2720.8516	Ano1
1855.4131	3238.6426	Ano1
1857.7312	3484.0273	Ano1
1884.3672	2987.0723	Ano1
1896.6185	3040.4849	Ano1
